name,price,type,max_motherboard_form_factor,color,included_psu_wattage,has_included_psu,side_panel,external_volume,internal_35_bays,price_available
Deepcool MATREXX 70 ADD-RGB 3F,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,54.2,2,False
NZXT Phantom,,ATX Full Tower,ATX,White / Black,,False,Solid,74.3,7,False
Topower TP-3030BB-450,,MicroATX Mini Tower,Micro ATX,Black,450.0,True,Solid,25.3,4,False
SHARKOON VS4-W,,ATX Mid Tower,ATX,Black / Blue,,False,Acrylic,,3,False
MSI MAG SHIELD M301,,MicroATX Mini Tower,Micro ATX,Black,,False,Solid,25.0,1,False
Aerocool Viewport Mini V2,,MicroATX Mini Tower,Micro ATX,Black,,False,Tempered Glass,35.0,1,False
Vetroo M05,1299.6,MicroATX Mid Tower,Micro ATX,White,,False,Tempered Glass,36.3,2,True
Thermaltake CTE E550,3339.8,ATX Mid Tower,ATX,Black,,False,Tempered Glass,77.4,3,True
MagniumGear Neo V2,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,38.3,2,False
Silverstone ML09,2208.6,HTPC,Mini ITX,Black,,False,Solid,,0,True
Cougar Duoface Pro RGB,,ATX Mid Tower,ATX,White,,False,Tempered Glass,55.4,2,False
Gigabyte C301 GLASS V2,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,50.6,2,False
Jonsbo T8 PLUS,,Mini ITX Desktop,Mini ITX,Black,,False,Tempered Glass,12.5,0,False
Cooler Master MasterBox MB511,,ATX Mid Tower,ATX,Black / Red,,False,Acrylic,,2,False
Corsair Obsidian Series 500D Premium,,ATX Mid Tower,ATX,Black,,False,Tinted Tempered Glass,59.4,2,False
Antec CX300M RGB,,MicroATX Mini Tower,Micro ATX,Black,,False,Tempered Glass,41.1,2,False
Cougar Archon 2 RGB,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,37.5,2,False
HYTE Y60 Ouro Kronii,5600.0,ATX Mid Tower,ATX,White / Gold,,False,Tempered Glass,60.0,2,True
Thermaltake CTE E550,3399.0,ATX Mid Tower,ATX,Green / Black,,False,Tempered Glass,77.4,3,True
CiT S8i,,MicroATX Desktop,Micro ATX,Black,,False,Solid,8.6,1,False
MSI MPG Sekira 100R,,ATX Mid Tower,ATX,Black,,False,Tinted Tempered Glass,42.9,2,False
DAN Cases A4-SFXv4.1,,Mini ITX Desktop,Mini ITX,Silver,,False,Solid,7.5,0,False
Corsair Graphite Series 600T,,ATX Mid Tower,ATX,White / Black,,False,Acrylic,79.3,6,False
Corsair SPEC-OMEGA RGB,,ATX Mid Tower,ATX,White / Black,,False,Tempered Glass,,3,False
Chieftec CI-01B-OP,3697.6,MicroATX Desktop,Micro ATX,Black,,False,Solid,33.6,2,True
In Win A3,1391.2,MicroATX Mini Tower,Micro ATX,Black,,False,Tempered Glass,29.9,2,True
MSI MAG VAMPIRIC 300R MIDNIGHT GREEN,,ATX Mid Tower,ATX,Green,,False,Tempered Glass,54.1,2,False
KOLINK Stronghold M,,MicroATX Mini Tower,Micro ATX,Black,,False,Tempered Glass,28.5,2,False
Aerocool CS-109-G,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,23.7,2,False
MagniumGear NEO QUBE 2,,ATX Mid Tower,ATX,White,,False,Tempered Glass,55.9,2,False
be quiet! Silent Base 802,,ATX Mid Tower,ATX,White,,False,Solid,83.8,3,False
Thermaltake CTE T500 Air,,ATX Full Tower,ATX,Black,,False,Tempered Glass,87.3,4,False
Thermaltake Level 20 MT,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,43.7,2,False
Cooler Master Elite 100,,MicroATX Slim,Micro ATX,Black,150.0,True,Solid,5.6,2,False
NZXT Phantom 410,,ATX Mid Tower,ATX,White / Black,,False,Acrylic,58.5,6,False
NZXT S340,,ATX Mid Tower,ATX,Black / Red,,False,Acrylic,38.4,3,False
Thermaltake Level 20 XT,,ATX Desktop,ATX,Black / Silver,,False,Tempered Glass,126.4,6,False
Aerocool Cylon Mini,,MicroATX Mini Tower,Micro ATX,Black,,False,Acrylic,,2,False
Cooler Master MasterBox Pro 5 ARGB,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,53.0,2,False
Corsair 480T,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,45.4,0,False
SHARKOON QB ONE,3195.2,Mini ITX Desktop,Mini ITX,Black,,False,Mesh,14.9,2,True
Antec Performance 1 FT,6117.4,ATX Full Tower,ATX,White,,False,Tempered Glass,62.7,2,True
MagniumGear Neo Micro V2,,MicroATX Mid Tower,Micro ATX,Silver / Black,,False,Tempered Glass,,2,False
SHARKOON MK6 RGB,,MicroATX Mid Tower,Micro ATX,White,,False,Tempered Glass,43.6,2,False
Thermaltake Core P6,3758.0,ATX Mid Tower,ATX,White / Black,,False,Tempered Glass,76.4,4,True
Fractal Design Meshify 2 Lite,9323.0,ATX Mid Tower,ATX,White / Black,,False,Tempered Glass,61.7,2,True
Fractal Design Epoch RGB,2599.8,ATX Mid Tower,ATX,White,,False,Tempered Glass,45.1,2,True
be quiet! Pure Base 500,,ATX Mid Tower,ATX,Gray,,False,Tempered Glass,46.0,2,False
Corsair 6500X,3999.8,ATX Mid Tower,ATX,White / Gray,,False,Tempered Glass,78.3,2,True
Phanteks Eclipse P200A DRGB,,Mini ITX Tower,Mini ITX,Black,,False,Tempered Glass,29.9,0,False
Fractal Design Define 7,,ATX Mid Tower,ATX,White,,False,Tempered Glass,62.4,6,False
Corsair Carbide Series 300R,,ATX Mid Tower,ATX,Black,,False,Solid,45.7,4,False
Corsair Vengeance C70,,ATX Mid Tower,ATX,Black,,False,Acrylic,61.4,6,False
Fractal Design Node 605,,HTPC,Mini ITX,Black,,False,Solid,25.5,4,False
Corsair Carbide Series 270R,,ATX Mid Tower,ATX,Black,,False,Acrylic,,2,False
Silverstone SETA A2,3999.8,ATX Mid Tower,ATX,Black,,False,Tempered Glass,68.7,11,True
HYTE Watson Amelia Y40,5599.8,ATX Mid Tower,ATX,Gold / Black,,False,Tempered Glass,49.7,1,True
SHARKOON VS9,,ATX Mid Tower,ATX,Black,,False,Solid,42.1,2,False
Deepcool CH780,,ATX Full Tower,ATX,White,,False,Tempered Glass,72.7,2,False
Jonsbo U4 Mini,,MicroATX Desktop,Micro ATX,Black,,False,Tempered Glass,37.6,1,False
NZXT H7 Elite (2022),3999.8,ATX Mid Tower,ATX,,,False,Tempered Glass,55.8,2,True
KOLINK STRONGHOLD,,ATX Mid Tower,ATX,Black,,False,Tinted Tempered Glass,,3,False
Fractal Design Define 7 XL Light,,ATX Full Tower,ATX,Black,,False,Tempered Glass,82.0,6,False
Fractal Design Define Mini C TG,,MicroATX Mid Tower,Micro ATX,Black,,False,Tempered Glass,36.9,2,False
NZXT S340,,ATX Mid Tower,ATX,Black / Blue,,False,Acrylic,38.4,3,False
Cougar PANZER MAX-G,,ATX Full Tower,ATX,Black,,False,Tempered Glass,90.5,2,False
MUSETEX ‎TW8-S6 Mesh,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,39.5,2,False
Streacom DA6,2780.0,Mini ITX Test Bench,Mini ITX,Silver,,False,Solid,19.9,4,True
Antec NX100,,ATX Mid Tower,ATX,Black / Gray,,False,Acrylic,37.7,2,False
Antec P20C ARGB,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,50.6,2,False
Mars Gaming MCZW,,MicroATX Mid Tower,Micro ATX,White / Black,,False,Tempered Glass,,1,False
Thermaltake Ceres 300 TG ARGB,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,53.9,1,False
Deepcool CH510 MESH DIGITAL,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,49.2,2,False
Deepcool CH560,,ATX Mid Tower,ATX,White,,False,Tempered Glass,49.6,2,False
Jonsbo D30,,MicroATX Mini Tower,Micro ATX,White,,False,Tempered Glass,26.6,1,False
Zalman Z10 PLUS,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,51.6,2,False
Phanteks Evolv X,,ATX Mid Tower,ATX,Black,,False,Tinted Tempered Glass,64.9,4,False
Cooler Master Elite 430,,ATX Mid Tower,ATX,Black,,False,Acrylic,39.5,5,False
Raidmax Simplex ATX-618B,,MicroATX Mid Tower,Micro ATX,Black,,False,Solid,43.4,5,False
Cooler Master Storm Trooper,,ATX Full Tower,ATX,Black,,False,Solid,87.7,8,False
NZXT H500i,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,41.3,3,False
NZXT H7,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,55.8,2,False
Aerocool Dryft Mini V2,,MicroATX Mid Tower,Micro ATX,Black,,False,Tempered Glass,47.0,1,False
FormD T1 V2.1 Aluminum Coated,,Mini ITX Desktop,Mini ITX,Silver,,False,Mesh,,0,False
Montech HS01,1798.0,ATX Mid Tower,ATX,White,,False,Tempered Glass,55.3,2,True
Azza Pyramid Mesh,8399.79,ATX Mid Tower,ATX,Silver / Black,,False,Mesh,140.5,1,True
HYTE Mori Calliope Y40,6999.8,ATX Mid Tower,ATX,Black / Red,,False,Tempered Glass,49.7,1,True
Zalman M2 Mini Silver,,Mini ITX Desktop,Mini ITX,Silver / Black,,False,Tempered Glass,11.6,0,False
Azza Legionaire 470,2199.79,ATX Mid Tower,ATX,Black,,False,Mesh,46.8,2,True
SHARKOON TG6 RGB,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,,3,False
Corsair Carbide Series Air 240,,MicroATX Mid Tower,Micro ATX,Black,,False,Acrylic,32.8,3,False
Cooler Master MasterBox Lite 5 RGB,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,42.7,2,False
In Win A5,2100.0,ATX Mid Tower,ATX,Black,,False,Tempered Glass,34.9,2,True
Thermaltake Tower 900 Snow Edition,,ATX Full Tower,ATX,White,,False,Tempered Glass,153.6,6,False
ADATA XPG Battlecruiser II,3599.8,ATX Mid Tower,ATX,Black,,False,Tempered Glass,62.6,5,True
Silverstone ML08,2724.4,HTPC,Mini ITX,Black,,False,Acrylic,,0,True
KOLINK Citadel Mesh RGB,,MicroATX Mini Tower,Micro ATX,Black,,False,Tempered Glass,34.5,2,False
be quiet! Silent Base 601,3687.0,ATX Mid Tower,ATX,Black / Silver,,False,Tempered Glass,,3,True
Cougar MX410 MESH-G RGB,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,36.3,2,False
Fractal Design Node 202,,HTPC,Mini ITX,Black,450.0,True,Solid,11.0,0,False
Corsair 5000D,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,66.2,2,False
Corsair Carbide Series SPEC-03,,ATX Mid Tower,ATX,Black / Red,,False,Acrylic,36.1,3,False
NOX Hummer MC,,ATX Mid Tower,ATX,Black / Red,,False,Acrylic,43.6,2,False
YEYIAN Armageddon 2200,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,44.0,2,False
SSUPD Meshroom S V2,,MicroATX Mini Tower,Micro ATX,White,,False,Mesh,14.9,2,False
be quiet! Pure Base 501 Airflow,2298.0,ATX Mid Tower,ATX,White,,False,Tempered Glass,48.1,2,True
GAMDIAS MARS E2,1599.8,MicroATX Mid Tower,Micro ATX,Black,,False,Tempered Glass,,2,True
Mars Gaming MC-MPRO,,MicroATX Mini Tower,Micro ATX,,,False,Tempered Glass,29.9,2,False
CiT MTX-008B,,Mini ITX Desktop,Mini ITX,Black,300.0,True,Solid,8.6,1,False
Asus TUF Gaming GT502 Plus,,ATX Mid Tower,ATX,White,,False,Tempered Glass,57.2,4,False
Thermaltake Core P1,,Mini ITX Tower,Mini ITX,Black,,False,Tempered Glass,53.2,1,False
Thermaltake The Tower 200,,Mini ITX Tower,Mini ITX,Pink,,False,Tempered Glass,45.1,2,False
In Win 101,,ATX Mid Tower,ATX,White,,False,Tempered Glass,48.3,2,False
GameMax White Diamond ARGB,,ATX Mid Tower,ATX,White / Black,,False,Tempered Glass,,2,False
Cooler Master MasterBox NR200P,,Mini ITX Desktop,Mini ITX,Pink / White,,False,Tempered Glass,20.3,2,False
MSI MPG GUNGNIR 120R,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,45.5,2,False
Thermaltake Ceres 350 MX,2899.6,ATX Mid Tower,ATX,Green / Black,,False,Tempered Glass,52.5,1,True
Antec ISK 110 VESA U3,10744.0,Mini ITX Desktop,Mini ITX,Black,90.0,True,Solid,4.1,0,True
Cougar Duoface RGB,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,43.6,2,False
KOLINK Void Rift,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,38.8,2,False
Corsair FRAME 5000D RS ARGB,,ATX Mid Tower,ATX,White,,False,Tempered Glass,75.3,2,False
Cooler Master Silencio S400,7139.6,MicroATX Mini Tower,Micro ATX,Black,,False,Tempered Glass,,4,True
Mars Gaming MCM,,MicroATX Mini Tower,Micro ATX,Black,,False,Tempered Glass,20.5,2,False
SHARKOON PURE STEEL RGB,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,,3,False
Thermaltake Core W100,,ATX Full Tower,ATX,Black,,False,Acrylic,,10,False
Cougar Conquer 2,,ATX Mid Tower,ATX,Black / Orange,,False,Tempered Glass,172.8,2,False
Thermaltake Core P6,,ATX Mid Tower,ATX,Green / Black,,False,Tempered Glass,76.4,4,False
NZXT H210,,Mini ITX Tower,Mini ITX,Black / Red,,False,Tempered Glass,27.3,1,False
Corsair Obsidian Series 800D,,ATX Full Tower,ATX,Black,,False,Acrylic,84.6,2,False
Raidmax Cyclone,,ATX Mid Tower,ATX,Black / Red,,False,Solid,34.1,5,False
Cooler Master Cosmos II,,ATX Full Tower,ATX,Black,,False,Solid,160.8,13,False
Cooler Master MasterBox 5,,ATX Mid Tower,ATX,Black,,False,Acrylic,52.2,2,False
Phanteks ECLIPSE G500A Performance,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,61.8,2,False
GALAX REV-05,,ATX Full Tower,ATX,White,,False,Tempered Glass,39.5,2,False
MagniumGear Neo Air 2,,ATX Mid Tower,ATX,Black / Brown,,False,Tempered Glass,41.9,2,False
Aerocool Cipher,3720.0,ATX Mid Tower,ATX,Black,,False,Solid,48.2,12,True
Mars Gaming MC-CORE,2076.0,MicroATX Mid Tower,Micro ATX,Black,,False,Tempered Glass,14.6,3,True
Azza Elise,1399.6,MicroATX Mid Tower,Micro ATX,Black / Pink,,False,Tempered Glass,34.4,2,True
Thermaltake CTE T500,3099.6,ATX Full Tower,ATX,Black,,False,Tempered Glass,87.3,4,True
KOLINK Inspire K12 ARGB,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,35.0,2,False
Streacom DA6 XL,,Mini ITX Test Bench,Mini ITX,Black / Silver,,False,Solid,21.5,4,False
SSUPD Meshroom D,,Mini ITX Desktop,Mini ITX,White,,False,Mesh,15.0,3,False
Fractal Design Define XL R2,,ATX Full Tower,ATX,Black,,False,Solid,72.1,8,False
Jonsbo D400,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,59.9,2,False
Thermaltake The Tower 500,,ATX Mid Tower,ATX,White,,False,Tempered Glass,93.9,8,False
Cougar Uniface,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,53.9,2,False
NOX Hummer ASTRA,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,54.7,2,False
Cooler Master Storm Enforcer,,ATX Mid Tower,ATX,Black,,False,Acrylic,57.5,6,False
Phanteks Eclipse P300,,ATX Mid Tower,ATX,,,False,Tinted Tempered Glass,36.0,2,False
Silverstone TJ08B-E,3119.4,MicroATX Mini Tower,Micro ATX,Black,,False,Solid,30.2,4,True
Silverstone CS380,5064.0,ATX Mid Tower,ATX,Black,,False,Solid,45.0,8,True
Silverstone FARA H1M,1457.8,MicroATX Mini Tower,Micro ATX,White,,False,Tempered Glass,30.1,2,True
Montech HS01 PRO,2298.0,ATX Mid Tower,ATX,White,,False,Tempered Glass,55.3,2,True
Geometric Future M4 King Arthur,,ATX Mid Tower,ATX,Black / Yellow,,False,Tempered Glass,37.9,2,False
darkFlash J11,1599.6,ATX Mid Tower,ATX,Black,,False,Tempered Glass,38.7,2,True
KOLINK UNITY PEAK ARGB,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,41.0,2,False
Fractal Design Meshify 2 Compact TG Light Tint,,ATX Mid Tower,ATX,Gray / Black,,False,Tempered Glass,42.3,2,False
Cooler Master Cosmos C700P Black Edition,,ATX Full Tower,ATX,Black,,False,Tempered Glass,127.3,2,False
Thermaltake View 51 ARGB Edition,,ATX Full Tower,ATX,Black,,False,Tempered Glass,91.0,2,False
Fractal Design Ridge PCIe 3.0,,Mini ITX Tower,Mini ITX,Black,,False,Mesh,16.3,0,False
Deepcool MATREXX 55,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,,2,False
Antec NX200M RGB,,MicroATX Mini Tower,Micro ATX,Black,,False,Tempered Glass,30.6,2,False
eBlaztr eBlaztr,,Mini ITX Desktop,Mini ITX,Black,,False,Mesh,19.4,0,False
Thermaltake Core P3 TG Snow Edition,,ATX Mid Tower,ATX,White,,False,Tempered Glass,80.1,2,False
Corsair Graphite Series 760T,,ATX Full Tower,ATX,White,,False,Acrylic,78.8,6,False
Corsair Carbide Series 88R,,MicroATX Mid Tower,Micro ATX,Black,,False,Acrylic,,2,False
Corsair Carbide Series SPEC-ALPHA,,ATX Mid Tower,ATX,Black / Red,,False,Acrylic,,3,False
NZXT H210i,,Mini ITX Tower,Mini ITX,Black,,False,Tempered Glass,27.3,1,False
"BitFenix BitFenix Neos Window Side Panel Computer Case, White/Red BFC-NEO-100-WWWKR-RP, ATX/Micro ATX/Mini-ITX Form Factor, Compatible with ATX PSU",,ATX Mid Tower,ATX,White / Red,,False,Acrylic,37.0,3,False
Phanteks Enthoo Pro,,ATX Full Tower,ATX,Black,,False,Solid,68.6,6,False
Gigabyte AORUS C400,6580.4,ATX Mid Tower,ATX,Black,,False,Tempered Glass,42.8,2,True
KOLINK Observatory MX Glass ARGB,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,30.8,2,False
Cooler Master MasterBox MB600L V2,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,37.7,2,False
be quiet! Shadow Base 800 DX,2958.0,ATX Mid Tower,ATX,White,,False,Tempered Glass,70.9,2,True
Fractal Design Pop Silent,,ATX Mid Tower,ATX,White,,False,Tempered Glass,46.2,2,False
SHARKOON VK2 RGB,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,40.5,2,False
Chieftec BE-10B-300,,MicroATX Mini Tower,Micro ATX,Black,300.0,True,Solid,8.8,2,False
Fractal Design Meshify 2 Compact RGB,,ATX Mid Tower,ATX,White,,False,Tempered Glass,42.3,2,False
NZXT H7 Elite (2022),,ATX Mid Tower,ATX,,,False,Tempered Glass,55.8,2,False
Deepcool CG540,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,49.2,2,False
Jonsbo D31 STD Screen,,MicroATX Mini Tower,Micro ATX,Black,,False,Tempered Glass,31.3,1,False
Segotep Phoenix T1,,ATX Mid Tower,ATX,White,,False,Tempered Glass,65.5,2,False
APNX V1,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,70.4,2,False
Fractal Design Node 304,,Mini ITX Tower,Mini ITX,White,,False,Solid,19.5,6,False
Antec TORQUE,,ATX Mid Tower,ATX,Black / Red,,False,Tempered Glass,114.0,1,False
NOX Hummer Quantum,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,47.9,2,False
Thermaltake Level 20 VT,,MicroATX Desktop,Micro ATX,Black / Silver,,False,Tempered Glass,49.4,3,False
Fractal Design Arc Midi R2,,ATX Mid Tower,ATX,Black,,False,Acrylic,55.6,8,False
NZXT Noctis 450,,ATX Mid Tower,ATX,Black / Red,,False,Acrylic,,6,False
NZXT H710i,3833.0,ATX Mid Tower,ATX,Black / Red,,False,Tempered Glass,58.6,4,True
Segotep Phoenix,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,52.9,2,False
Svive Halo S650,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,,2,False
Lian Li Lancool 170M,,MicroATX Mini Tower,Micro ATX,Black,,False,Tempered Glass,22.2,1,False
Aerocool P300C,,MicroATX Mini Tower,Micro ATX,White,,False,Tempered Glass,49.8,2,False
KOLINK UNITY CODE X,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,,2,False
Mars Gaming MC-S1,,MicroATX Mini Tower,Micro ATX,Pink,,False,Acrylic,18.6,1,False
Lian Li LL01,3099.8,ATX Mid Tower,ATX,Black,,False,Tempered Glass,49.5,2,True
Silverstone ML04 Type-C,2817.0,HTPC,Mini ITX,Black,,False,Mesh,16.0,2,True
Thermaltake Versa H24,3220.0,ATX Mid Tower,ATX,Black,,False,Solid,42.6,3,True
Azza Cube 802 RGB,7599.8,ATX Mid Tower,ATX,Black,,False,Tempered Glass,,1,True
Silverstone SUGO 14,,Mini ITX Desktop,Mini ITX,White,,False,Solid,19.5,0,False
MSI MPG GUNGNIR 110M,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,41.6,2,False
Thermaltake Core X71,,ATX Full Tower,ATX,Black,,False,Acrylic,,3,False
SSUPD Meshroom S w/PCIe 4.0 Riser,,ATX Mini Tower,ATX,Green,,False,Mesh,14.9,0,False
Lian Li O11D XL-A,,ATX Full Tower,ATX,Silver / Black,,False,Tempered Glass,68.9,4,False
DIYPC V3Plus,,Mini ITX Tower,Mini ITX,Black,,False,Solid,10.5,1,False
Corsair Carbide Series 600C,,ATX Full Tower,ATX,Black,,False,Acrylic,63.2,2,False
Rosewill NAUTILUS,,ATX Mid Tower,ATX,Black / Blue,,False,Acrylic,,3,False
Enermax StarryFort SF30,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,,2,False
Rosewill CULLINAN V500 RGB,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,,2,False
Cougar FV270 RGB,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,72.7,2,False
APNX V1,,ATX Mid Tower,ATX,White / Brown,,False,Tempered Glass,70.4,2,False
RAIJINTEK Metis Plus,1498.0,Mini ITX Tower,Mini ITX,White,,False,Acrylic,13.4,2,True
Silverstone DS380B,4439.8,Mini ITX Tower,Mini ITX,Black,,False,Solid,,0,True
Cooler Master Elite 500 ODD,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,43.1,2,False
Fractal Design Torrent Compact,,ATX Mid Tower,ATX,White,,False,Tempered Glass,46.7,1,False
Silverstone FARA 512Z,1889.19,ATX Mid Tower,ATX,Black,,False,Tempered Glass,43.3,2,True
Thermaltake Ceres 350 MX,2799.8,ATX Mid Tower,ATX,Blue,,False,Tempered Glass,52.5,1,True
Armoury D60,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,59.3,1,False
Nanoxia NXDS4B,,MicroATX Mini Tower,Micro ATX,Black,,False,Solid,,6,False
LC-Power Gaming 8001B Pro-Storm,,ATX Mid Tower,ATX,White,,False,Tempered Glass,53.6,2,False
Gigabyte C301 GLASS,,ATX Mid Tower,ATX,White,,False,Tempered Glass,50.6,2,False
NZXT Phantom 820,,ATX Full Tower,ATX,Black,,False,Acrylic,92.8,6,False
Cooler Master HAF 912 New,,ATX Mid Tower,ATX,Black,,False,Solid,,6,False
Thermaltake View 31 TG,,ATX Mid Tower,ATX,Black,,False,Acrylic,63.5,3,False
be quiet! Dark Base Pro 900 Rev. 2,,ATX Full Tower,ATX,Black,,False,Tempered Glass,,7,False
Zalman i3,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,39.8,2,False
Antec AX20 Elite,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,33.4,2,False
Silverstone FARA R1 PRO,1839.8,ATX Mid Tower,ATX,Black,,False,Tempered Glass,36.0,1,True
Geometric Future Model 5 Vent,2998.0,ATX Mid Tower,ATX,Black,,False,Tempered Glass,53.8,2,True
In Win F5,2980.0,ATX Full Tower,ATX,Black,,False,Tempered Glass,65.1,2,True
SHARKOON VK3,,ATX Mid Tower,ATX,Black,,False,Solid,40.5,2,False
Thermaltake View 71 TG,3999.8,ATX Full Tower,ATX,Black,,False,Acrylic,,4,True
Aerocool Atomic V1,,MicroATX Mini Tower,Micro ATX,Black,,False,Tempered Glass,36.2,2,False
Mars Gaming MC-400,,MicroATX Mini Tower,Micro ATX,White,,False,Tempered Glass,29.9,2,False
KOLINK Stronghold Prism,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,37.6,2,False
Gigabyte C301 GLASS V2,,ATX Mid Tower,ATX,White,,False,Tempered Glass,50.6,2,False
Cooler Master MasterBox NR200P,,Mini ITX Desktop,Mini ITX,Blue,,False,Tempered Glass,20.3,2,False
iTek Dark Cave DS,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,49.6,2,False
Aerocool AirHawk Duo,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,,2,False
Thermaltake Suppressor F31,,ATX Mid Tower,ATX,Black,,False,Solid,,3,False
SSUPD Meshlicious,,Mini ITX Tower,Mini ITX,White,,False,Tempered Glass,14.7,0,False
Deepcool CK500 WH,,ATX Mid Tower,ATX,White / Black,,False,Tempered Glass,49.4,2,False
Deepcool CC560 ARGB,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,41.7,2,False
Deepcool MATREXX 55 V3 ADD-RGB WH 3F,,ATX Mid Tower,ATX,White / Black,,False,Tempered Glass,,2,False
Cougar Airface RGB,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,43.6,2,False
Phanteks ECLIPSE P500A,,ATX Mid Tower,ATX,White,,False,Tempered Glass,,2,False
iBuypower Element 9 PRO,2699.8,ATX Mid Tower,ATX,White,,False,Tempered Glass,49.2,2,True
Cooler Master HAF 922,,ATX Mid Tower,ATX,Black,,False,Solid,71.5,5,False
darkFlash DLX21 Mesh,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,,2,False
Montech X3 Glass,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,,2,False
Aerocool Prism V1,1505.2,ATX Mid Tower,ATX,Black,,False,Tempered Glass,41.7,2,True
Geometric Future Model 5 Vent,2998.0,ATX Mid Tower,ATX,Black / Yellow,,False,Tempered Glass,53.8,2,True
In Win ModFree Deluxe,5380.0,ATX Full Tower,ATX,Black,,False,Tempered Glass,84.5,1,True
PC Cooler CPS C3D310 ARGB,,MicroATX Mid Tower,Micro ATX,White,,False,Tempered Glass,36.6,2,False
Apevia Prism Elite,2119.79,ATX Mid Tower,ATX,Black,,False,Tempered Glass,47.9,2,True
Zalman M4,,MicroATX Mini Tower,Micro ATX,White,,False,Tempered Glass,34.0,2,False
In Win 503,,ATX Mid Tower,ATX,Black / Red,,False,Acrylic,,4,False
Antec P120 Crystal,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,,2,False
Zalman Z10,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,51.6,2,False
Zalman CHRONIX,,ATX Mid Tower,ATX,White,,False,Tempered Glass,45.7,2,False
Thermaltake Versa H22,,ATX Mid Tower,ATX,Black,,False,Solid,42.8,0,False
Jonsbo D31 STD Screen,,MicroATX Mini Tower,Micro ATX,White,,False,Tempered Glass,31.3,1,False
Zalman Z3 Iceberg,,ATX Mid Tower,ATX,White,,False,Tempered Glass,41.3,2,False
NZXT H5 Flow Starfield,,ATX Mid Tower,ATX,White / Blue,,False,Tempered Glass,47.0,1,False
Antec CX800 RGB ELITE,,ATX Mid Tower,ATX,White,,False,Tempered Glass,51.2,2,False
