name,price,socket,form_factor,max_memory,memory_slots,color,price_available,brand
Gigabyte Z490 AORUS PRO AX,,LGA1200,ATX,128,4,Black / Silver,False,Gigabyte
Gigabyte H410M H,,LGA1200,Micro ATX,64,2,Black / Silver,False,Gigabyte
Gigabyte Z590 AORUS ULTRA,,LGA1200,ATX,128,4,Black,False,Gigabyte
NZXT N5 Z690,,LGA1700,ATX,128,4,Black / White,False,NZXT
MSI PRO B760M-G DDR4,,LGA1700,Micro ATX,64,2,Black,False,MSI
Colorful CVN B760I FROZEN WIFI V20,,LGA1700,Mini ITX,64,2,White / Black,False,Colorful
Biostar X870E VALKYRIE,,AM5,ATX,192,4,Black / Gold,False,Biostar
Asus PRIME B650M-A-CSM,5747.4,AM5,Micro ATX,128,4,Silver / Black,True,ASUS
Gigabyte GA-H61M-S2PV(R2.0),,LGA1155,Micro ATX,16,2,Blue / White,False,Gigabyte
Asus Z87-A,,LGA1150,ATX,32,4,Black / Gold,False,ASUS
Asus Z97 PRO GAMER,,LGA1150,ATX,32,4,Black / Red,False,ASUS
MSI Z170A SLI PLUS,,LGA1151,ATX,64,4,Black / Silver,False,MSI
Asus ROG STRIX X99 GAMING,,LGA2011-3,ATX,128,8,Black,False,ASUS
Asus PRIME B250M-K,,LGA1151,Micro ATX,32,2,Black / Silver,False,ASUS
MSI Z370 GAMING M5,,LGA1151,ATX,64,4,Black,False,MSI
Gigabyte B760M AORUS ELITE AX DDR4,,LGA1700,Micro ATX,128,4,Black / Silver,False,Gigabyte
Asus MAXIMUS VIII EXTREME/ASSEMBLY,,LGA1151,EATX,64,4,Black / Red,False,ASUS
Asus PRIME H510M-R R2.0,,LGA1200,Micro ATX,64,2,Black,False,ASUS
ASRock Z590M Phantom Gaming 4,4979.8,LGA1200,Micro ATX,128,4,Silver / Black,True,ASRock
Asus M5A78L-M/USB3,5639.6,AM3+,Micro ATX,32,4,Black / Blue,True,ASUS
MSI MEG B550 UNIFY,,AM4,ATX,128,4,Black / Silver,False,MSI
Asus P8B75-M LX PLUS,,LGA1155,Micro ATX,16,2,Black / Blue,False,ASUS
ASRock H61M-VG3,,LGA1155,Micro ATX,16,2,Black / Blue,False,ASRock
MSI Z97-GAMING 7,,LGA1150,ATX,32,4,Black / Red,False,MSI
MSI Z97A GAMING 6,,LGA1150,ATX,32,4,Black / Red,False,MSI
Asus MAXIMUS IX CODE,,LGA1151,ATX,64,4,Black,False,ASUS
Asus ROG STRIX Z370-G GAMING (WI-FI AC),,LGA1151,Micro ATX,64,4,Black / Silver,False,ASUS
MSI B360 GAMING ARCTIC,,LGA1151,ATX,64,4,White,False,MSI
Asus ROG STRIX B360-I GAMING,,LGA1151,Mini ITX,32,2,Black / Silver,False,ASUS
ASRock Z390 Taichi,,LGA1151,ATX,128,4,Black / Silver,False,ASRock
Asus TUF Z390M-PRO GAMING (WI-FI),,LGA1151,Micro ATX,128,4,Black / Gold,False,ASUS
Asus Prime H310I-PLUS R2.0/CSM,,LGA1151,Mini ITX,32,2,Black,False,ASUS
Asus ROG STRIX B560-F GAMING WIFI,,LGA1200,ATX,128,4,Black / Silver,False,ASUS
MSI MAG B660M MORTAR DDR4,,LGA1700,Micro ATX,128,4,Black / Silver,False,MSI
Gigabyte B660 AORUS Master DDR4,,LGA1700,ATX,128,4,Black,False,Gigabyte
Asus PRIME B860M-A WIFI,6354.0,LGA1851,Micro ATX,256,4,Silver / Black,True,ASUS
Asus ROG MAXIMUS Z790 APEX,,LGA1700,ATX,96,2,Silver / Black,False,ASUS
Gigabyte B560M AORUS ELITE,,LGA1200,Micro ATX,128,4,Black,False,Gigabyte
Asus SABERTOOTH X99,,LGA2011-3,ATX,64,8,Brown / Black,False,ASUS
ASRock X570 Taichi Razer Edition,,AM4,ATX,128,4,Black / Silver,False,ASRock
Asus H81M-E,,LGA1150,Micro ATX,16,2,Black / Gold,False,ASUS
Asus H81M-PLUS,,LGA1150,Micro ATX,16,2,Black / Gold,False,ASUS
MSI Z97-G45 Gaming,,LGA1150,ATX,32,4,Black / Red,False,MSI
Asus STRIX X299-E GAMING,,LGA2066,ATX,128,8,Black,False,ASUS
Asus WS X299 PRO,17720.0,LGA2066,ATX,128,8,Black / Silver,True,ASUS
ASRock H310M-HDV,,LGA1151,Micro ATX,32,2,Black / Silver,False,ASRock
ASRock H370M-ITX/ac,,LGA1151,Mini ITX,32,2,Black / Silver,False,ASRock
Asus PRIME Z590M-PLUS,,LGA1200,Micro ATX,128,4,Silver / Black,False,ASUS
MSI H510I PRO WIFI,,LGA1200,Mini ITX,64,2,Black / Silver,False,MSI
ASRock B365M PRO4-F,,LGA1151,Micro ATX,64,4,Black / Silver,False,ASRock
Asus ROG STRIX B660-G GAMING WIFI,,LGA1700,Micro ATX,128,4,Black,False,ASUS
Biostar B550T-SILVER,,AM4,Mini ITX,64,2,Black / Silver,False,Biostar
Asus A620M-AYW WIFI,,AM5,Micro ATX,96,2,Silver / Black,False,ASUS
MAXSUN Terminator B760ITX D4 WIFI,,LGA1700,Mini ITX,64,2,Silver / Black,False,MAXSUN
MSI B560M PRO-VDH,,LGA1200,Micro ATX,128,4,Black,False,MSI
Asus WS Z390 PRO,15000.0,LGA1151,ATX,128,4,Black / Silver,True,ASUS
MSI PRO B660M-P DDR4,,LGA1700,Micro ATX,128,4,Black / Silver,False,MSI
Asus Z97-K/CSM,,LGA1150,ATX,32,4,Black / Gold,False,ASUS
Gigabyte GA-B150M-D3H DDR3,,LGA1151,Micro ATX,64,4,Black / Silver,False,Gigabyte
ASRock Z390 Phantom Gaming-ITX/ac,,LGA1151,Mini ITX,64,2,Black / Silver,False,ASRock
Gigabyte X399 AORUS PRO,,sTR4,ATX,128,8,Black / Silver,False,Gigabyte
ASRock X570 Phantom Gaming 4 WiFi ax,,AM4,ATX,128,4,Black,False,ASRock
ASRock B560 Steel Legend,,LGA1200,ATX,128,4,Silver / Black,False,ASRock
ASRock Z690 Steel Legend WiFi 6E,,LGA1700,ATX,128,4,Silver / Black,False,ASRock
Gigabyte B660M GAMING X DDR4,,LGA1700,Micro ATX,128,4,Black,False,Gigabyte
ASRock B660M Pro RS/D5,,LGA1700,Micro ATX,192,4,Black / Gray,False,ASRock
ASRock Z270 Killer SLI/ac,14129.8,LGA1151,ATX,64,4,Black / White,True,ASRock
MSI MEG Z490 ACE,9720.0,LGA1200,ATX,128,4,Black / Gold,True,MSI
MSI X79A-GD45 Plus,,LGA2011,ATX,128,8,Black / Gray,False,MSI
Gigabyte GA-H110M-M.2,,LGA1151,Micro ATX,32,2,Black / Silver,False,Gigabyte
Asus M5A97 LE R2.0,,AM3+,ATX,32,4,Black / Blue,False,ASUS
Asus Z9PA-D8,,2 x LGA2011,ATX,64,8,Green / Blue,False,ASUS
Asus PRIME Q270M-C,,LGA1151,Micro ATX,64,4,Green / Black,False,ASUS
Asus PRIME Z270-AR,,LGA1151,ATX,64,4,Black / White,False,ASUS
MSI B350 GAMING PRO CARBON,,AM4,ATX,64,4,Black,False,MSI
Asus CROSSHAIR VI HERO (WI-FI AC),,AM4,ATX,64,4,Black / Gray,False,ASUS
ASRock X299 Taichi,,LGA2066,ATX,128,8,Black / Silver,False,ASRock
ASRock Z370M Pro4,,LGA1151,Micro ATX,64,4,Black / Silver,False,ASRock
Asus PRIME B360M-K,,LGA1151,Micro ATX,32,2,Black / Silver,False,ASUS
Asus ROG STRIX B460-F GAMING,,LGA1200,ATX,128,4,Black / Silver,False,ASUS
ASRock Z590 Steel Legend WiFi 6E,,LGA1200,ATX,128,4,Silver / Black,False,ASRock
MSI PRO Z790-P,,LGA1700,ATX,192,4,Black / Silver,False,MSI
ASRock H670 Steel Legend,3452.0,LGA1700,ATX,128,4,Silver / Gray,True,ASRock
Asus ProArt B760-CREATOR,,LGA1700,ATX,192,4,Black / Copper,False,ASUS
MSI X370 XPOWER GAMING TITANIUM,10857.8,AM4,ATX,64,4,Silver,True,MSI
Gigabyte GA-970A-DS3,,AM3+,ATX,32,4,Blue / White,False,Gigabyte
Gigabyte GA-Z77-HD3,,LGA1155,ATX,32,4,Blue / White,False,Gigabyte
MSI Z170-A PRO,,LGA1151,ATX,64,4,Brown / Black,False,MSI
MSI H110M PRO-D,,LGA1151,Micro ATX,32,2,Black / Silver,False,MSI
MSI C236M WORKSTATION,,LGA1151,Micro ATX,64,4,Black / Silver,False,MSI
MSI Z270 GAMING M7,,LGA1151,ATX,64,4,Black / Silver,False,MSI
ASRock A620M-C,,AM5,Micro ATX,256,4,Black,False,ASRock
Gigabyte Z790 D AC,,LGA1700,ATX,192,4,Gray / Black,False,Gigabyte
MSI Big Bang - XPower II,,LGA2011,XL ATX,128,8,Black,False,MSI
Gigabyte GA-Z170X-Gaming 5,9080.4,LGA1151,ATX,64,4,Black / Red,True,Gigabyte
Asus WS X299 SAGE,10469.79,LGA2066,SSI CEB,128,8,Black,True,ASUS
MSI Z370 TOMAHAWK,,LGA1151,ATX,64,4,Black / Gray,False,MSI
Gigabyte H510M K V2,,LGA1200,Micro ATX,64,2,Black / Gray,False,Gigabyte
Intel DB75EN,,LGA1155,Micro ATX,32,4,Green / Blue,False,Intel
Gigabyte GA-970A-UD3P,,AM3+,ATX,32,4,Black / Gray,False,Gigabyte
Asus Z170M-PLUS,,LGA1151,Micro ATX,64,4,Black / Gold,False,ASUS
MSI Z170A GAMING M3,,LGA1151,ATX,64,4,Black / Red,False,MSI
MSI B150 PC Mate,,LGA1151,ATX,64,4,Black / Silver,False,MSI
ASRock H110M-DGS,,LGA1151,Micro ATX,32,2,Black / Orange,False,ASRock
Gigabyte GA-B150M-DS3H,,LGA1151,Micro ATX,64,4,Black,False,Gigabyte
Asus H110M-D,,LGA1151,Micro ATX,32,2,Black / Silver,False,ASUS
Gigabyte GA-Z170-Gaming K3,,LGA1151,ATX,64,4,Black / Red,False,Gigabyte
ASRock Fatal1ty AB350 Gaming K4,,AM4,ATX,64,4,Black / Red,False,ASRock
Biostar X370GTN,,AM4,Mini ITX,32,2,Black,False,Biostar
ASRock Z390 Extreme4,,LGA1151,ATX,128,4,Black,False,ASRock
MSI A320M PRO-M2 V2,,AM4,Micro ATX,32,2,Brown / Black,False,MSI
MSI TRX40 PRO 10G,,sTRX4,ATX,256,8,Black / Silver,False,MSI
Asus PRIME A520M-A/CSM,,AM4,Micro ATX,128,4,Black / Silver,False,ASUS
MSI MEG X570S UNIFY-X MAX,,AM4,ATX,64,2,Black,False,MSI
Asus ROG STRIX B660-A GAMING WIFI,,LGA1700,ATX,128,4,Silver / Black,False,ASUS
Asus PRIME B860M-K,3581.2,LGA1851,Micro ATX,128,2,Silver / Black,True,ASUS
Gigabyte Z690 GAMING X,10300.0,LGA1700,ATX,192,4,Black / Gray,True,Gigabyte
Gigabyte B760 GAMING X WIFI6E GEN5,,LGA1700,ATX,256,4,Black / Gray,False,Gigabyte
MSI TRX40 PRO WIFI,,sTRX4,ATX,256,8,Black / Silver,False,MSI
Asus ROG MAXIMUS Z690 EXTREME,,LGA1700,EATX,192,4,,False,ASUS
Asus A55M-E,2999.8,FM2,Micro ATX,32,2,Black / Blue,True,ASUS
MSI H81M-E33,,LGA1150,Micro ATX,16,2,Black / Blue,False,MSI
Gigabyte GA-Z97X-GAMING 7,,LGA1150,ATX,32,4,Black / Red,False,Gigabyte
Asus MAXIMUS VII IMPACT,,LGA1150,Mini ITX,16,2,Black / Red,False,ASUS
Gigabyte GA-Z170-HD3,,LGA1151,ATX,64,4,Black / Gold,False,Gigabyte
MSI Z170A KRAIT GAMING 3X,,LGA1151,ATX,64,4,Black / White,False,MSI
Gigabyte Z370N WIFI,,LGA1151,Mini ITX,32,2,Black / White,False,Gigabyte
Biostar H310MHP,,LGA1151,Micro ATX,32,2,Black,False,Biostar
Gigabyte GA-B365M-D3H,,LGA1151,Micro ATX,64,4,Black / Silver,False,Gigabyte
ASRock TRX40 TAICHI,,sTRX4,ATX,256,8,Black / Silver,False,ASRock
Asus PRIME H510M-D,,LGA1200,Micro ATX,64,2,Black / Silver,False,ASUS
Asus MAXIMUS VIII GENE,7239.6,LGA1151,Micro ATX,64,4,Black / Red,True,ASUS
Asus ROG Rampage VI Extreme Encore,,LGA2066,EATX,256,8,Black / Silver,False,ASUS
ASRock Z790 PG Lightning/D4,,LGA1700,ATX,128,4,Black,False,ASRock
ASRock X470D4U,,AM4,Micro ATX,64,4,Green,False,ASRock
ASRock H310CM-HDV/M.2,,LGA1151,Micro ATX,32,2,Black,False,ASRock
MSI MAG B660M BAZOOKA DDR4,,LGA1700,Micro ATX,128,4,Green / Black,False,MSI
Gigabyte GA-990FXA-UD3,,AM3+,ATX,32,4,Black / Silver,False,Gigabyte
Gigabyte GA-G41MT-S2PT,,LGA775,Micro ATX,8,2,Blue / White,False,Gigabyte
Asus P8Z77-V LK,,LGA1155,ATX,32,4,Black / Blue,False,ASUS
ASRock H81M-HDS,,LGA1150,Micro ATX,16,2,Brown / Black,False,ASRock
MSI Z97-Gaming 3,,LGA1150,ATX,32,4,Black / Red,False,MSI
MSI X99S MPOWER,,LGA2011-3,ATX,128,8,Black / Yellow,False,MSI
MSI B150M MORTAR,,LGA1151,Micro ATX,64,4,Black / White,False,MSI
Asus STRIX H270F GAMING,,LGA1151,ATX,64,4,Black / Silver,False,ASUS
Asus ROG Strix H370-F Gaming,,LGA1151,ATX,64,4,Black,False,ASUS
Asus TUF Z370-Plus Gaming II,,LGA1151,ATX,64,4,Black / Yellow,False,ASUS
Asus PRIME Z390M-PLUS,,LGA1151,Micro ATX,128,4,White / Black,False,ASUS
Asus ROG STRIX Z490-G GAMING (WI-FI),,LGA1200,Micro ATX,128,4,Black,False,ASUS
MSI H410M-A PRO,,LGA1200,Micro ATX,64,2,Black / Silver,False,MSI
EVGA Z790 CLASSIFIED,,LGA1700,EATX,128,4,Black,False,EVGA
MSI Z790 GAMING PLUS WIFI7,,LGA1700,ATX,256,4,Black,False,MSI
MAXSUN Challenger H610M ITX 2LAN,,LGA1700,Mini ITX,64,2,Black,False,MAXSUN
Gigabyte X299 UD4 Pro,9780.0,LGA2066,ATX,128,8,Black,True,Gigabyte
MSI H510M PRO-E,,LGA1200,Micro ATX,64,2,Black / Silver,False,MSI
Gigabyte GA-Z77-D3H,,LGA1155,ATX,32,4,Blue / White,False,Gigabyte
Asus PRIME B250M-PLUS,,LGA1151,Micro ATX,64,4,Black / Red,False,ASUS
Gigabyte GA-Z270X-Ultra Gaming,,LGA1151,ATX,64,4,Black / Silver,False,Gigabyte
Asus TUF X299 MARK 2,,LGA2066,ATX,128,8,Black,False,ASUS
Asus PRIME B350M-E,,AM4,Micro ATX,32,2,Black / Red,False,ASUS
Gigabyte Z370M DS3H,,LGA1151,Micro ATX,64,4,Black / Silver,False,Gigabyte
MSI H110M PRO-VH,,LGA1151,Micro ATX,32,2,Brown / Silver,False,MSI
MSI B840M GAMING WIFI6E,,AM5,Micro ATX,128,2,White,False,MSI
MSI MAG B660M MORTAR WIFI,,LGA1700,Micro ATX,192,4,Silver / Black,False,MSI
Biostar B550MX/E PRO,,AM4,Micro ATX,128,4,Black / Silver,False,Biostar
Biostar A520MT,,AM4,Micro ATX,64,2,Black,False,Biostar
Asus P8H61-M LE/CSM R2.0,,LGA1155,Micro ATX,16,2,Black / Blue,False,ASUS
Asus H97M-E,,LGA1150,Micro ATX,32,4,Black / Gray,False,ASUS
ASRock X99M Extreme4,,LGA2011-3,Micro ATX,64,4,Black / Blue,False,ASRock
Gigabyte GA-Z170-HD3P,,LGA1151,ATX,64,4,Black,False,Gigabyte
MSI Z270 KRAIT GAMING,,LGA1151,ATX,64,4,Black / White,False,MSI
Gigabyte GA-Z270-Gaming K3,,LGA1151,ATX,64,4,Black / Red,False,Gigabyte
ASRock Z270 Extreme4,,LGA1151,ATX,64,4,Black / White,False,ASRock
ASRock AB350M-HDV,,AM4,Micro ATX,32,2,Black / White,False,ASRock
MSI Z370 GAMING PRO CARBON AC,,LGA1151,ATX,64,4,Black,False,MSI
Gigabyte Z370XP SLI (rev. 1.0),,LGA1151,ATX,64,4,Black / White,False,Gigabyte
Asus ROG STRIX B350-I GAMING,,AM4,Mini ITX,32,2,Black / Silver,False,ASUS
MSI MAG Z390M MORTAR,,LGA1151,Micro ATX,128,4,Black / Silver,False,MSI
Supermicro X11SCA-F,,LGA1151,ATX,128,4,Green / Silver,False,Supermicro
ASRock H310CM-ITX/ac,,LGA1151,Mini ITX,32,2,Black / Silver,False,ASRock
Gigabyte B460 HD3,,LGA1200,ATX,128,4,Black / Silver,False,Gigabyte
ASRock E3C246D4U2-2L2T,,LGA1151,Micro ATX,128,4,Green,False,ASRock
NZXT N7 Z490,,LGA1200,ATX,128,4,White / Black,False,NZXT
Asus TUF GAMING H570-PRO WIFI,,LGA1200,ATX,128,4,Black / Silver,False,ASUS
Asus PRIME H670-PLUS D4,,LGA1700,ATX,128,4,Silver / Black,False,ASUS
Gigabyte B650 AORUS ELITE,,AM5,ATX,192,4,Black / Silver,False,Gigabyte
ASRock Z490M Pro4,7619.8,LGA1200,Micro ATX,128,4,Black / Silver,True,ASRock
Gigabyte Z390 AORUS XTREME,14999.8,LGA1151,EATX,128,4,Black / Silver,True,Gigabyte
Asus ROG MAXIMUS XI EXTREME,13000.0,LGA1151,EATX,128,4,Black,True,ASUS
ASRock Z690 Taichi,,LGA1700,ATX,192,4,Black / Copper,False,ASRock
ASRock Fatal1ty X79 Professional,5752.2,LGA2011,ATX,32,4,Black / Red,True,ASRock
Supermicro X9SRI-F-O,14800.0,LGA2011,ATX,64,8,Green,True,Supermicro
Gigabyte B660 DS3H AX DDR4,,LGA1700,ATX,128,4,Black,False,Gigabyte
ASRock H470M-HDV/M.2,,LGA1200,Micro ATX,64,2,Black / Silver,False,ASRock
Asus P6TD Deluxe,,LGA1366,ATX,24,6,Black / Orange,False,ASUS
Asus B75M-Plus,,LGA1155,Micro ATX,32,4,Black / Blue,False,ASUS
ECS KAM1-I(1.0),,AM1,Mini ITX,16,2,Black / Gray,False,ECS
MSI X99A SLI PLUS,,LGA2011-3,ATX,128,8,Black,False,MSI
Supermicro X10SRA,,LGA2011-3,ATX,512,8,Black / Blue,False,Supermicro
Asus H110M-E/M.2,,LGA1151,Micro ATX,32,2,Black / Gold,False,ASUS
ASRock A320M Pro4,,AM4,Micro ATX,64,4,Black / White,False,ASRock
Gigabyte B360M D2V,,LGA1151,Micro ATX,32,2,Silver / Black,False,Gigabyte
Asus PRIME B360M-C/CSM,,LGA1151,Micro ATX,64,4,Green / Black,False,ASUS
MSI MAG B560M BAZOOKA,,LGA1200,Micro ATX,128,4,Black / Green,False,MSI
Asus PRIME B760M-A WIFI D4-CSM,,LGA1700,Micro ATX,128,4,Silver / Black,False,ASUS
Asus Pro A620M-DASH-CSM,3089.2,AM5,Micro ATX,96,2,Green,True,ASUS
MSI H97 PC MATE,,LGA1150,ATX,32,4,Black / Blue,False,MSI
MSI Z270 GAMING M5,9629.79,LGA1151,ATX,64,4,Black / Silver,True,MSI
ASRock Z690M Phantom Gaming 4,,LGA1700,Micro ATX,128,4,Silver / Black,False,ASRock
Asus PRIME X670E-PRO WIFI-CSM,,AM5,ATX,192,4,Silver / Black,False,ASUS
ASRock H55M-GE,1520.0,LGA1156,Micro ATX,16,4,Black / Blue,True,ASRock
MSI MAG B660 TOMAHAWK EVA e-PROJECT,,LGA1700,ATX,192,4,Purple / Black,False,MSI
Gigabyte Z490 AORUS ULTRA,,LGA1200,ATX,128,4,Black / Silver,False,Gigabyte
Gigabyte GA-970A-D3P,,AM3+/AM3,ATX,32,4,Black / Gray,False,Gigabyte
Gigabyte GA-H170M-D3H,,LGA1151,Micro ATX,64,4,Black / Gold,False,Gigabyte
Gigabyte GA-Z170MX-Gaming 5,,LGA1151,Micro ATX,64,4,Black / Red,False,Gigabyte
Asus B150 PRO GAMING/AURA,,LGA1151,ATX,64,4,Black / Red,False,ASUS
MSI H110M PRO-VD PLUS,,LGA1151,Micro ATX,32,2,Black / White,False,MSI
Asus PRIME B250-PLUS,,LGA1151,ATX,64,4,Black / Red,False,ASUS
MSI Z270 TOMAHAWK,,LGA1151,ATX,64,4,Black / Red,False,MSI
ASRock Z270M Pro4,,LGA1151,Micro ATX,64,4,Black / White,False,ASRock
Asus TUF Z370 Pro Gaming,,LGA1151,ATX,64,4,Black / Yellow,False,ASUS
ASRock Z370 Killer SLI/ac,,LGA1151,ATX,64,4,Black / Silver,False,ASRock
Asus Prime B360-Plus,,LGA1151,ATX,64,4,Black / Gray,False,ASUS
Asus TUF B360-PRO GAMING,,LGA1151,ATX,64,4,Black / Orange,False,ASUS
MSI Z370M MORTAR,,LGA1151,Micro ATX,64,4,Black / Red,False,MSI
Gigabyte B460M AORUS PRO,,LGA1200,Micro ATX,128,4,Black / Orange,False,Gigabyte
MSI MAG B460M BAZOOKA,,LGA1200,Micro ATX,128,4,Black / Silver,False,MSI
ASRock Z690 Taichi Razer Edition,,LGA1700,ATX,192,4,Black,False,ASRock
Gigabyte H610M H DDR4,,LGA1700,Micro ATX,64,2,Black / Gray,False,Gigabyte
Gigabyte Z790 AORUS XTREME,,LGA1700,EATX,192,4,Black,False,Gigabyte
ASRock B650M Pro X3D,,AM5,Micro ATX,256,4,Black / Silver,False,ASRock
Asus PRIME B650EM-A WIFI,,AM5,Micro ATX,256,4,Black / Silver,False,ASUS
Gigabyte Z590I VISION D,9180.0,LGA1200,Mini ITX,64,2,Black / White,True,Gigabyte
ASRock Z390 Phantom Gaming SLI/ac,7029.8,LGA1151,ATX,128,4,Black / Silver,True,ASRock
Gigabyte B460M GAMING HD,4340.0,LGA1200,Micro ATX,64,2,Black / Red,True,Gigabyte
MSI Z270I GAMING PRO CARBON AC,8099.8,LGA1151,Mini ITX,32,2,Black / Silver,True,MSI
Asus PRIME A320I-K/CSM,,AM4,Mini ITX,32,2,Black / Silver,False,ASUS
Gigabyte B650 Gaming X,,AM5,ATX,192,4,Black,False,Gigabyte
Asus ROG STRIX B360-H GAMING,9377.6,LGA1151,ATX,64,4,Red / Black,True,ASUS
Asus PRIME H310M-E,,LGA1151,Micro ATX,32,2,Silver / Black,False,ASUS
Asus PRIME X570-P/CSM,,AM4,ATX,128,4,Black / Silver,False,ASUS
Gigabyte GA-H81M-S2PV,,LGA1150,Micro ATX,16,2,Black,False,Gigabyte
Gigabyte GA-H81M-H,,LGA1150,Micro ATX,16,2,Black / Silver,False,Gigabyte
Gigabyte GA-H97-D3H,,LGA1150,ATX,32,4,Black / Gold,False,Gigabyte
Gigabyte GA-Z97-HD3,,LGA1150,ATX,32,4,Black / Gold,False,Gigabyte
Gigabyte GA-H97N-WIFI,,LGA1150,Mini ITX,16,2,Black / Silver,False,Gigabyte
Asus Z97-P,,LGA1150,ATX,32,4,Black / Gold,False,ASUS
MSI Z270 GAMING PLUS,,LGA1151,ATX,64,4,Black / Red,False,MSI
Asus ROG STRIX B360-G GAMING,,LGA1151,Micro ATX,64,4,Red / Black,False,ASUS
Gigabyte B360M D3P,,LGA1151,Micro ATX,64,4,Silver / Black,False,Gigabyte
Gigabyte H310M S2P,,LGA1151,Micro ATX,32,2,Silver / Brown,False,Gigabyte
Gigabyte C246-WU4,,LGA1151,ATX,128,4,Black / Silver,False,Gigabyte
Asus ROG STRIX Z490-H GAMING,,LGA1200,ATX,128,4,Black / Red,False,ASUS
ASRock H610M-HDV,,LGA1700,Micro ATX,64,2,Gray / Black,False,ASRock
Asus PRIME B760M-A AX6,,LGA1700,Micro ATX,192,4,Silver / Black,False,ASUS
MSI PRO B650-S,,AM5,ATX,256,4,Black,False,MSI
Gigabyte B760M AORUS ELITE WIFI6E GEN5,,LGA1700,Micro ATX,256,4,Black / Silver,False,Gigabyte
Asus B850M AYW GAMING WIFI,,AM5,Micro ATX,128,2,Black / Silver,False,ASUS
Asus TUF GAMING B650EM-PLUS WIFI,,AM5,Micro ATX,256,4,Black,False,ASUS
MSI Z370I GAMING PRO CARBON AC,,LGA1151,Mini ITX,32,2,Black / Silver,False,MSI
ASRock H510M-ITX/ac,,LGA1200,Mini ITX,64,2,Silver / Black,False,ASRock
Asus M5A78L-M LX PLUS,5039.59,AM3+,Micro ATX,16,2,Black / Blue,True,ASUS
Gigabyte GA-Z270X-Gaming 7,,LGA1151,ATX,64,4,Black / White,False,Gigabyte
MSI MAG B460 TORPEDO,,LGA1200,ATX,128,4,Black,False,MSI
Gigabyte GA-G31M-ES2L,,LGA775,Micro ATX,4,2,Multicolor,False,Gigabyte
Asus Sabertooth X79,,LGA2011,ATX,64,8,Brown / Black,False,ASUS
Gigabyte GA-B75M-D3V,,LGA1155,Micro ATX,16,2,Blue / White,False,Gigabyte
Asus Maximus V Formula,,LGA1155,EATX,32,4,Black / Red,False,ASUS
Asus X79 Deluxe,,LGA2011,ATX,64,8,Black / Gold,False,ASUS
Gigabyte GA-H81M-S2H,,LGA1150,Micro ATX,16,2,Black / Silver,False,Gigabyte
ASRock Z97X Killer/3.1,,LGA1150,ATX,32,4,Black / Red,False,ASRock
Gigabyte GA-B85M-DS3H-A,,LGA1150,Micro ATX,32,4,Black,False,Gigabyte
Gigabyte GA-H170-GAMING 3,,LGA1151,ATX,64,4,Black / Red,False,Gigabyte
ASRock A88M-G/3.1,,FM2+,Micro ATX,64,4,Black / Red,False,ASRock
MSI X370 SLI PLUS,,AM4,ATX,64,4,Black / White,False,MSI
ASRock X399 Phantom Gaming 6,,sTR4,ATX,128,8,Black / Silver,False,ASRock
ASRock B460M-ITX/ac,,LGA1200,Mini ITX,64,2,Black / Silver,False,ASRock
MSI MPG B460I GAMING EDGE WIFI,,LGA1200,Mini ITX,64,2,Black / Silver,False,MSI
ASRock H510M-HVS,,LGA1200,Micro ATX,64,2,Silver / Black,False,ASRock
MSI B560M PRO,,LGA1200,Micro ATX,64,2,Black,False,MSI
Biostar B650EGTQ,,AM5,Micro ATX,192,4,Black / Blue,False,Biostar
MSI B650 GAMING PLUS,,AM5,ATX,256,4,Black,False,MSI
Gigabyte B850M FORCE WIFI6E,,AM5,Micro ATX,128,2,Silver / Orange,False,Gigabyte
ASRock AD2700B-ITX,1586.2,Integrated Atom D2700,Mini ITX,4,2,Black / Blue,True,ASRock
Supermicro MBD-X11SSH-LN4F,7101.0,LGA1151,Micro ATX,64,4,Green / Black,True,Supermicro
Asus ROG Maximus XIII Extreme,,LGA1200,EATX,128,4,Silver / Black,False,ASUS
MSI X470 GAMING M7 AC,,AM4,ATX,64,4,Black / Silver,False,MSI
ASRock H410M-HVS,,LGA1200,Micro ATX,64,2,Black / Silver,False,ASRock
MSI MAG B560M MORTAR,,LGA1200,Micro ATX,128,4,Black,False,MSI
Gigabyte Z690 AERO G DDR4,,LGA1700,ATX,128,4,Black / Silver,False,Gigabyte
Asus P5G41T-M LX,,LGA775,Micro ATX,8,2,Black / Blue,False,ASUS
Asus M5A99X EVO R2.0,,AM3+,ATX,32,4,Black / Blue,False,ASUS
Asus B150M-C,,LGA1151,Micro ATX,64,4,Black / Gold,False,ASUS
Gigabyte GA-P35-DS3L,,LGA775,ATX,8,4,Multicolor,False,Gigabyte
Gigabyte GA-Z270-HD3,,LGA1151,ATX,64,4,Black / Gold,False,Gigabyte
Gigabyte GA-Z270X-Gaming 5,,LGA1151,ATX,64,4,Black / White,False,Gigabyte
ASRock Z370 Taichi,,LGA1151,ATX,64,4,Black / Silver,False,ASRock
Gigabyte Z370 AORUS Gaming 3 (rev. 1.0),,LGA1151,ATX,64,4,Black / Red,False,Gigabyte
Gigabyte H310M A,,LGA1151,Micro ATX,32,2,Silver / Brown,False,Gigabyte
ASRock Z490M-ITX/ac,,LGA1200,Mini ITX,64,2,Black / Silver,False,ASRock
